bucket_id,bucket_name,tier,candidate_term,sources,approve (y/n)
lessons_learned,Lessons Learned,1,watch,wordnet,n
lessons_learned,Lessons Learned,1,well educated,wordnet,n
lessons_learned,Lessons Learned,1,well read,wordnet,n
external_environment,External Environment,2,enviroment,datamuse,n
external_environment,External Environment,2,environment,wordnet,y
external_environment,External Environment,2,environmental,datamuse,y
external_environment,External Environment,2,environmental condition,datamuse,y
external_environment,External Environment,2,environmental factors,datamuse,y
external_environment,External Environment,2,environmentally,datamuse,y
external_environment,External Environment,2,environments,datamuse,y
external_environment,External Environment,2,environs,wordnet,n
external_environment,External Environment,2,exterior,datamuse,n
external_environment,External Environment,2,exteriority,datamuse,n
external_environment,External Environment,2,external,wordnet,y
external_environment,External Environment,2,externalistic,datamuse,n
external_environment,External Environment,2,externalization,datamuse,n
external_environment,External Environment,2,externalized,datamuse,n
external_environment,External Environment,2,externally,datamuse,y
external_environment,External Environment,2,extraneous,wordnet,y
external_environment,External Environment,2,international,wordnet,y
external_environment,External Environment,2,microenvironment,datamuse,y
external_environment,External Environment,2,microenvironments,datamuse,y
external_environment,External Environment,2,outside,wordnet,n
external_environment,External Environment,2,surround,wordnet,n
external_environment,External Environment,2,surroundings,datamuse|wordnet,n
competitive_landscape,Competitive Landscape,2,business analytics,datamuse,y
competitive_landscape,Competitive Landscape,2,business economics,datamuse,y
competitive_landscape,Competitive Landscape,2,business management tools,datamuse,n
competitive_landscape,Competitive Landscape,2,competitive,wordnet,y
competitive_landscape,Competitive Landscape,2,competitive intelligence,datamuse,y
competitive_landscape,Competitive Landscape,2,competitor analysis,datamuse,y
competitive_landscape,Competitive Landscape,2,competitory,wordnet,n
competitive_landscape,Competitive Landscape,2,cost breakdown analysis,datamuse,y
competitive_landscape,Competitive Landscape,2,customer analytics,datamuse,n
competitive_landscape,Competitive Landscape,2,financial analysis,datamuse,y
competitive_landscape,Competitive Landscape,2,free enterprise,wordnet,y
competitive_landscape,Competitive Landscape,2,fundamental analysis,datamuse,y
competitive_landscape,Competitive Landscape,2,landscape,wordnet,y
competitive_landscape,Competitive Landscape,2,landscape painting,wordnet,n
competitive_landscape,Competitive Landscape,2,market intelligence,datamuse,y
competitive_landscape,Competitive Landscape,2,marketing intelligence,datamuse,y
competitive_landscape,Competitive Landscape,2,militant,wordnet,n
competitive_landscape,Competitive Landscape,2,private enterprise,wordnet,y
competitive_landscape,Competitive Landscape,2,product strategy,datamuse,n
competitive_landscape,Competitive Landscape,2,situation analysis,datamuse,y
competitive_landscape,Competitive Landscape,2,six forces model,datamuse,y
competitive_landscape,Competitive Landscape,2,swot analysis,datamuse,y
strategic_positioning,Strategic Positioning,2,advice,datamuse,n
strategic_positioning,Strategic Positioning,2,aligning,wordnet,y
strategic_positioning,Strategic Positioning,2,command,datamuse,n
strategic_positioning,Strategic Positioning,2,cover,datamuse,n
strategic_positioning,Strategic Positioning,2,covers,datamuse,n
strategic_positioning,Strategic Positioning,2,develop,datamuse,n
strategic_positioning,Strategic Positioning,2,direction,datamuse,n
strategic_positioning,Strategic Positioning,2,directions,datamuse,n
strategic_positioning,Strategic Positioning,2,dover,datamuse,n
strategic_positioning,Strategic Positioning,2,emplacement,wordnet,y
strategic_positioning,Strategic Positioning,2,focus,datamuse,y
strategic_positioning,Strategic Positioning,2,gallipoli,datamuse,n
strategic_positioning,Strategic Positioning,2,guidance,datamuse,n
strategic_positioning,Strategic Positioning,2,guidelines,datamuse,y
strategic_positioning,Strategic Positioning,2,lay,wordnet,n
strategic_positioning,Strategic Positioning,2,leadership,datamuse,y
strategic_positioning,Strategic Positioning,2,locating,wordnet,n
strategic_positioning,Strategic Positioning,2,location,wordnet,n
strategic_positioning,Strategic Positioning,2,maneuver,datamuse,y
strategic_positioning,Strategic Positioning,2,place,wordnet,y
strategic_positioning,Strategic Positioning,2,placement,wordnet,y
strategic_positioning,Strategic Positioning,2,pose,wordnet,n
strategic_positioning,Strategic Positioning,2,position,datamuse|wordnet,y
strategic_positioning,Strategic Positioning,2,positioning,wordnet,y
strategic_positioning,Strategic Positioning,2,put,wordnet,n
strategic_positioning,Strategic Positioning,2,set,wordnet,n
strategic_positioning,Strategic Positioning,2,strategic,wordnet,y
strategic_positioning,Strategic Positioning,2,strategical,wordnet,y
growth_strategy,Growth Strategy,2,business model,datamuse,y
growth_strategy,Growth Strategy,2,business plan,datamuse,y
growth_strategy,Growth Strategy,2,developement,datamuse,n
growth_strategy,Growth Strategy,2,development,datamuse|wordnet,y
growth_strategy,Growth Strategy,2,economic growth,datamuse,y
growth_strategy,Growth Strategy,2,emergence,wordnet,y
growth_strategy,Growth Strategy,2,evolvement,datamuse,y
growth_strategy,Growth Strategy,2,growing,wordnet,y
growth_strategy,Growth Strategy,2,growth,wordnet,y
growth_strategy,Growth Strategy,2,growth rate,datamuse,y
growth_strategy,Growth Strategy,2,growthful,datamuse,n
growth_strategy,Growth Strategy,2,increase,wordnet,y
growth_strategy,Growth Strategy,2,increment,wordnet,y
growth_strategy,Growth Strategy,2,marketing strategy,datamuse,y
growth_strategy,Growth Strategy,2,maturation,wordnet,y
growth_strategy,Growth Strategy,2,ontogenesis,wordnet,n
growth_strategy,Growth Strategy,2,ontogeny,wordnet,n
growth_strategy,Growth Strategy,2,outgrowth,wordnet,n
growth_strategy,Growth Strategy,2,progression,datamuse,n
growth_strategy,Growth Strategy,2,rapid growth,datamuse,y
growth_strategy,Growth Strategy,2,scheme,wordnet,n
growth_strategy,Growth Strategy,2,strategic,datamuse,y
growth_strategy,Growth Strategy,2,strategic plan,datamuse,y
growth_strategy,Growth Strategy,2,strategical,datamuse,y
growth_strategy,Growth Strategy,2,strategies,datamuse,y
growth_strategy,Growth Strategy,2,strategy,wordnet,y
market_opportunity,Market Opportunity,2,boom,datamuse,y
market_opportunity,Market Opportunity,2,chance,wordnet,n
market_opportunity,Market Opportunity,2,commercialise,wordnet,y
market_opportunity,Market Opportunity,2,commercialize,wordnet,y
market_opportunity,Market Opportunity,2,down,datamuse,n
market_opportunity,Market Opportunity,2,food market,wordnet,n
market_opportunity,Market Opportunity,2,forum,datamuse,n
market_opportunity,Market Opportunity,2,grocery,wordnet,n
market_opportunity,Market Opportunity,2,grocery store,wordnet,n
market_opportunity,Market Opportunity,2,ground floor,datamuse,y
market_opportunity,Market Opportunity,2,ipo,datamuse,y
market_opportunity,Market Opportunity,2,job,datamuse,n
market_opportunity,Market Opportunity,2,licence,datamuse,n
market_opportunity,Market Opportunity,2,market,wordnet,y
market_opportunity,Market Opportunity,2,market place,wordnet,y
market_opportunity,Market Opportunity,2,marketplace,wordnet,y
market_opportunity,Market Opportunity,2,mart,wordnet,y
market_opportunity,Market Opportunity,2,niche,datamuse,y
market_opportunity,Market Opportunity,2,open,datamuse,n
market_opportunity,Market Opportunity,2,opening,datamuse,y
market_opportunity,Market Opportunity,2,opportunities,datamuse,y
market_opportunity,Market Opportunity,2,opportunity,wordnet,y
market_opportunity,Market Opportunity,2,sale,datamuse,y
market_opportunity,Market Opportunity,2,securities industry,wordnet,y
market_opportunity,Market Opportunity,2,vent,datamuse,n
market_opportunity,Market Opportunity,2,vented,datamuse,n
market_opportunity,Market Opportunity,2,venting,datamuse,n
customer_needs,Customer Needs,2,ask,wordnet,n
customer_needs,Customer Needs,2,business owner,datamuse,n
customer_needs,Customer Needs,2,call for,wordnet,n
customer_needs,Customer Needs,2,client,wordnet,y
customer_needs,Customer Needs,2,consumer,datamuse,y
customer_needs,Customer Needs,2,costumer,datamuse,n
customer_needs,Customer Needs,2,costumers,datamuse,n
customer_needs,Customer Needs,2,customer,wordnet,y
customer_needs,Customer Needs,2,customer base,datamuse,y
customer_needs,Customer Needs,2,customer service,datamuse,y
customer_needs,Customer Needs,2,customers,datamuse,y
customer_needs,Customer Needs,2,demand,wordnet,y
customer_needs,Customer Needs,2,emergency,datamuse,n
customer_needs,Customer Needs,2,employee,datamuse,n
customer_needs,Customer Needs,2,indigence,wordnet,n
customer_needs,Customer Needs,2,inevitably,wordnet,n
customer_needs,Customer Needs,2,involve,wordnet,n
customer_needs,Customer Needs,2,motivation,wordnet,y
customer_needs,Customer Needs,2,motive,wordnet,y
customer_needs,Customer Needs,2,necessarily,wordnet,n
customer_needs,Customer Needs,2,necessitate,wordnet,y
customer_needs,Customer Needs,2,necessities,datamuse,y
customer_needs,Customer Needs,2,need,wordnet,y
customer_needs,Customer Needs,2,needs,wordnet,y
customer_needs,Customer Needs,2,of necessity,wordnet,n
customer_needs,Customer Needs,2,pauperism,wordnet,n
customer_needs,Customer Needs,2,pauperization,wordnet,n
customer_needs,Customer Needs,2,penury,wordnet,n
customer_needs,Customer Needs,2,postulate,wordnet,y
customer_needs,Customer Needs,2,purchaser,datamuse,y
customer_needs,Customer Needs,2,require,wordnet,y
customer_needs,Customer Needs,2,salesperson,datamuse,n
customer_needs,Customer Needs,2,service,datamuse,n
customer_needs,Customer Needs,2,servicing,datamuse,n
customer_needs,Customer Needs,2,storeowner,datamuse,n
customer_needs,Customer Needs,2,take,wordnet,n
customer_needs,Customer Needs,2,want,wordnet,y
customer_segmentation,Customer Segmentation,2,aisle,datamuse,n
customer_segmentation,Customer Segmentation,2,alienation,datamuse,n
customer_segmentation,Customer Segmentation,2,chap,datamuse,n
customer_segmentation,Customer Segmentation,2,cleavage,wordnet,n
customer_segmentation,Customer Segmentation,2,client,wordnet,y
customer_segmentation,Customer Segmentation,2,come,datamuse,n
customer_segmentation,Customer Segmentation,2,customer,wordnet,y
customer_segmentation,Customer Segmentation,2,discontinued operation,datamuse,n
customer_segmentation,Customer Segmentation,2,division,wordnet,y
customer_segmentation,Customer Segmentation,2,executive,datamuse,n
customer_segmentation,Customer Segmentation,2,gavel,datamuse,n
customer_segmentation,Customer Segmentation,2,isolation,datamuse,n
customer_segmentation,Customer Segmentation,2,neurasthenic,datamuse,n
customer_segmentation,Customer Segmentation,2,partition,wordnet,y
customer_segmentation,Customer Segmentation,2,partitioning,wordnet,y
customer_segmentation,Customer Segmentation,2,piece,datamuse,n
customer_segmentation,Customer Segmentation,2,sectionalisation,wordnet,y
customer_segmentation,Customer Segmentation,2,sectionalization,wordnet,y
customer_segmentation,Customer Segmentation,2,segmentation,wordnet,y
customer_segmentation,Customer Segmentation,2,segregationist,datamuse,n
customer_segmentation,Customer Segmentation,2,separatist,datamuse,n
customer_segmentation,Customer Segmentation,2,service department,datamuse,n
customer_segmentation,Customer Segmentation,2,stage,datamuse,n
customer_segmentation,Customer Segmentation,2,ward,datamuse,n
value_proposition_v2,Value Proposition,2,appraise,wordnet,n
value_proposition_v2,Value Proposition,2,appreciate,wordnet,n
value_proposition_v2,Value Proposition,2,assess,wordnet,n
value_proposition_v2,Value Proposition,2,brand equity,datamuse,y
value_proposition_v2,Value Proposition,2,business case,datamuse,y
value_proposition_v2,Value Proposition,2,competitive advantage,datamuse,y
value_proposition_v2,Value Proposition,2,economic value,wordnet,y
value_proposition_v2,Value Proposition,2,esteem,wordnet,n
value_proposition_v2,Value Proposition,2,evaluate,wordnet,n
value_proposition_v2,Value Proposition,2,line,datamuse,n
value_proposition_v2,Value Proposition,2,measure,wordnet,n
value_proposition_v2,Value Proposition,2,moneys worth,datamuse,y
value_proposition_v2,Value Proposition,2,note value,wordnet,n
value_proposition_v2,Value Proposition,2,pay off,datamuse,n
value_proposition_v2,Value Proposition,2,point of difference,datamuse,y
value_proposition_v2,Value Proposition,2,point of purchase,datamuse,n
value_proposition_v2,Value Proposition,2,prise,wordnet,n
value_proposition_v2,Value Proposition,2,private benefits,datamuse,y
value_proposition_v2,Value Proposition,2,prize,wordnet,n
value_proposition_v2,Value Proposition,2,proffer,wordnet,n
value_proposition_v2,Value Proposition,2,proposal,wordnet,n
value_proposition_v2,Value Proposition,2,proposition,datamuse|wordnet,y
value_proposition_v2,Value Proposition,2,rate,wordnet,n
value_proposition_v2,Value Proposition,2,respect,wordnet,n
value_proposition_v2,Value Proposition,2,suggestion,wordnet,n
value_proposition_v2,Value Proposition,2,time value,wordnet,y
value_proposition_v2,Value Proposition,2,transaction utility,datamuse,y
value_proposition_v2,Value Proposition,2,treasure,wordnet,n
value_proposition_v2,Value Proposition,2,valuate,wordnet,n
value_proposition_v2,Value Proposition,2,value,wordnet,y
value_proposition_v2,Value Proposition,2,value add,datamuse,y
value_proposition_v2,Value Proposition,2,value added service,datamuse,y
value_proposition_v2,Value Proposition,2,value proposition canvas,datamuse,y
value_proposition_v2,Value Proposition,2,value statement,datamuse,y
product_strategy_v2,Product Strategy,2,brand management,datamuse,y
product_strategy_v2,Product Strategy,2,business plan,datamuse,y
product_strategy_v2,Product Strategy,2,business process mapping,datamuse,n
product_strategy_v2,Product Strategy,2,cartesian product,wordnet,n
product_strategy_v2,Product Strategy,2,intersection,wordnet,n
product_strategy_v2,Product Strategy,2,marketing strategy,datamuse,y
product_strategy_v2,Product Strategy,2,mathematical product,wordnet,n
product_strategy_v2,Product Strategy,2,merchandise,wordnet,n
product_strategy_v2,Product Strategy,2,new product development,datamuse,y
product_strategy_v2,Product Strategy,2,pricing,datamuse,n
product_strategy_v2,Product Strategy,2,product,wordnet,y
product_strategy_v2,Product Strategy,2,product marketing,datamuse,y
product_strategy_v2,Product Strategy,2,product planning,datamuse,y
product_strategy_v2,Product Strategy,2,production,wordnet,y
product_strategy_v2,Product Strategy,2,production schedule,datamuse,n
product_strategy_v2,Product Strategy,2,requirements management,datamuse,y
product_strategy_v2,Product Strategy,2,sales and operations planning,datamuse,y
product_strategy_v2,Product Strategy,2,sales operations,datamuse,y
product_strategy_v2,Product Strategy,2,scheme,wordnet,n
product_strategy_v2,Product Strategy,2,strategic management,datamuse,y
product_strategy_v2,Product Strategy,2,strategic planning,datamuse,y
product_strategy_v2,Product Strategy,2,strategy,wordnet,y
product_strategy_v2,Product Strategy,2,technology strategy,datamuse,y
product_strategy_v2,Product Strategy,2,ware,wordnet,n
pricing_monetization,Pricing & Monetization,2,bureaucratization,datamuse,n
pricing_monetization,Pricing & Monetization,2,commercialisation,datamuse,y
pricing_monetization,Pricing & Monetization,2,commercialization,datamuse,y
pricing_monetization,Pricing & Monetization,2,commodification,datamuse,y
pricing_monetization,Pricing & Monetization,2,decommercialization,datamuse,n
pricing_monetization,Pricing & Monetization,2,decommodification,datamuse,n
pricing_monetization,Pricing & Monetization,2,democratization,datamuse,n
pricing_monetization,Pricing & Monetization,2,demonetisation,datamuse,n
pricing_monetization,Pricing & Monetization,2,demonetization,datamuse,n
pricing_monetization,Pricing & Monetization,2,deregulation,datamuse,n
pricing_monetization,Pricing & Monetization,2,institutionalization,datamuse,n
pricing_monetization,Pricing & Monetization,2,internationalization,datamuse,n
pricing_monetization,Pricing & Monetization,2,liberalisation,datamuse,n
pricing_monetization,Pricing & Monetization,2,monetisation,wordnet,y
pricing_monetization,Pricing & Monetization,2,monetise,datamuse,y
pricing_monetization,Pricing & Monetization,2,monetization,wordnet,y
pricing_monetization,Pricing & Monetization,2,monetize,datamuse,y
pricing_monetization,Pricing & Monetization,2,price,wordnet,y
pricing_monetization,Pricing & Monetization,2,pricing,wordnet,y
financial_viability,Financial Viability,2,business model,datamuse,y
financial_viability,Financial Viability,2,cash flow,datamuse,y
financial_viability,Financial Viability,2,cashflow,datamuse,y
financial_viability,Financial Viability,2,cost effectiveness,datamuse,y
financial_viability,Financial Viability,2,economic value,datamuse,y
financial_viability,Financial Viability,2,economical,datamuse,n
financial_viability,Financial Viability,2,economically,datamuse,n
financial_viability,Financial Viability,2,feasibility,datamuse,y
financial_viability,Financial Viability,2,finances,datamuse,y
financial_viability,Financial Viability,2,financial,wordnet,y
financial_viability,Financial Viability,2,financial leverage,datamuse,y
financial_viability,Financial Viability,2,financial risk,datamuse,y
financial_viability,Financial Viability,2,financial support,datamuse,y
financial_viability,Financial Viability,2,financially,datamuse,n
financial_viability,Financial Viability,2,financials,datamuse,y
financial_viability,Financial Viability,2,fiscal,wordnet,y
financial_viability,Financial Viability,2,profitability,datamuse,y
financial_viability,Financial Viability,2,viability,wordnet,y
operational_readiness,Operational Readiness,2,activated,datamuse,n
operational_readiness,Operational Readiness,2,alert,datamuse,n
operational_readiness,Operational Readiness,2,arm,datamuse,n
operational_readiness,Operational Readiness,2,aut,datamuse,n
operational_readiness,Operational Readiness,2,eagerness,wordnet,n
operational_readiness,Operational Readiness,2,effectiveness,datamuse,y
operational_readiness,Operational Readiness,2,efficiency,datamuse,y
operational_readiness,Operational Readiness,2,enable,datamuse,y
operational_readiness,Operational Readiness,2,enabled,datamuse,y
operational_readiness,Operational Readiness,2,enabling,datamuse,y
operational_readiness,Operational Readiness,2,facility,wordnet,n
operational_readiness,Operational Readiness,2,forwardness,wordnet,n
operational_readiness,Operational Readiness,2,function,datamuse,n
operational_readiness,Operational Readiness,2,functional,wordnet,y
operational_readiness,Operational Readiness,2,in operation,wordnet,y
operational_readiness,Operational Readiness,2,operable,wordnet,y
operational_readiness,Operational Readiness,2,operating,wordnet,y
operational_readiness,Operational Readiness,2,operational,wordnet,y
operational_readiness,Operational Readiness,2,operations,datamuse,y
operational_readiness,Operational Readiness,2,preparation,wordnet,y
operational_readiness,Operational Readiness,2,preparedness,wordnet,y
operational_readiness,Operational Readiness,2,readiness,wordnet,y
operational_readiness,Operational Readiness,2,set,wordnet,n
operational_readiness,Operational Readiness,2,stand down,datamuse,n
operational_readiness,Operational Readiness,2,task,datamuse,n
operational_readiness,Operational Readiness,2,upping,datamuse,n
operational_readiness,Operational Readiness,2,ups,datamuse,n
operational_readiness,Operational Readiness,2,usable,wordnet,y
operational_readiness,Operational Readiness,2,useable,wordnet,y
operational_readiness,Operational Readiness,2,zeal,wordnet,n
technology_feasibility,Technology Feasibility,2,able,datamuse,n
technology_feasibility,Technology Feasibility,2,accomplishment,datamuse,n
technology_feasibility,Technology Feasibility,2,adept,datamuse,n
technology_feasibility,Technology Feasibility,2,administrative,datamuse,n
technology_feasibility,Technology Feasibility,2,agrology,datamuse,n
technology_feasibility,Technology Feasibility,2,airmanship,datamuse,n
technology_feasibility,Technology Feasibility,2,ambidextrous,datamuse,n
technology_feasibility,Technology Feasibility,2,applied science,wordnet,y
technology_feasibility,Technology Feasibility,2,can,datamuse,n
technology_feasibility,Technology Feasibility,2,communication,datamuse,n
technology_feasibility,Technology Feasibility,2,engineering,wordnet,y
technology_feasibility,Technology Feasibility,2,engineering science,wordnet,y
technology_feasibility,Technology Feasibility,2,feasibility,wordnet,y
technology_feasibility,Technology Feasibility,2,feasibleness,wordnet,y
technology_feasibility,Technology Feasibility,2,futurology,datamuse,n
technology_feasibility,Technology Feasibility,2,lead,datamuse,n
technology_feasibility,Technology Feasibility,2,opportunity,datamuse,n
technology_feasibility,Technology Feasibility,2,potential,datamuse,y
technology_feasibility,Technology Feasibility,2,stealth,datamuse,n
technology_feasibility,Technology Feasibility,2,technology,wordnet,y
technology_feasibility,Technology Feasibility,2,wifi,datamuse,n
data_ai,Data & AI,2,agar,datamuse,n
data_ai,Data & AI,2,ai,wordnet,n
data_ai,Data & AI,2,amnesty,datamuse,n
data_ai,Data & AI,2,anon,datamuse,n
data_ai,Data & AI,2,army intelligence,wordnet,n
data_ai,Data & AI,2,artificial insemination,wordnet,n
data_ai,Data & AI,2,artificial intelligence,wordnet,y
data_ai,Data & AI,2,bot,datamuse,y
data_ai,Data & AI,2,bradypus tridactylus,wordnet,n
data_ai,Data & AI,2,complex,datamuse,n
data_ai,Data & AI,2,data,wordnet,y
data_ai,Data & AI,2,data point,wordnet,y
data_ai,Data & AI,2,datum,wordnet,y
data_ai,Data & AI,2,did,datamuse,n
data_ai,Data & AI,2,information,wordnet,y
data_ai,Data & AI,2,interval,datamuse,n
data_ai,Data & AI,2,isolative,datamuse,n
data_ai,Data & AI,2,java,datamuse,y
data_ai,Data & AI,2,list,datamuse,n
data_ai,Data & AI,2,person,datamuse,n
data_ai,Data & AI,2,prolog,datamuse,y
data_ai,Data & AI,2,sloth,datamuse,n
data_ai,Data & AI,2,soon,datamuse,n
data_ai,Data & AI,2,three toed sloth,wordnet,n
data_ai,Data & AI,2,was,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,accident,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,adventure,datamuse|wordnet,n
risk_uncertainty,Risk & Uncertainty,2,adventurer,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,adventuring,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,adventurous,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,careful,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,chance,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,chanceful,datamuse,y
risk_uncertainty,Risk & Uncertainty,2,chancy,datamuse,y
risk_uncertainty,Risk & Uncertainty,2,compromise,datamuse,y
risk_uncertainty,Risk & Uncertainty,2,critical,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,danger,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,doubt,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,doubtfulness,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,dubiety,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,dubiousness,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,endangerment,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,fear,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,gamble,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,guess,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,hazard,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,hesitate,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,incertitude,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,jeopardy,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,lay on the line,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,peril,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,precariousness,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,put on the line,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,risk,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,risk of exposure,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,risk of infection,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,risky,datamuse,y
risk_uncertainty,Risk & Uncertainty,2,run a risk,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,take a chance,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,take chances,wordnet,n
risk_uncertainty,Risk & Uncertainty,2,teeter,datamuse,n
risk_uncertainty,Risk & Uncertainty,2,uncertainness,wordnet,y
risk_uncertainty,Risk & Uncertainty,2,uncertainty,wordnet,y
governance_compliance,Governance & Compliance,2,abidance,wordnet,y
governance_compliance,Governance & Compliance,2,administering,datamuse,y
governance_compliance,Governance & Compliance,2,administration,datamuse|wordnet,y
governance_compliance,Governance & Compliance,2,autonomy,datamuse,n
governance_compliance,Governance & Compliance,2,brass,wordnet,n
governance_compliance,Governance & Compliance,2,business,datamuse,n
governance_compliance,Governance & Compliance,2,complaisance,wordnet,n
governance_compliance,Governance & Compliance,2,compliance,wordnet,y
governance_compliance,Governance & Compliance,2,compliancy,wordnet,y
governance_compliance,Governance & Compliance,2,conformation,wordnet,y
governance_compliance,Governance & Compliance,2,conformity,wordnet,y
governance_compliance,Governance & Compliance,2,control,datamuse,y
governance_compliance,Governance & Compliance,2,deference,wordnet,n
governance_compliance,Governance & Compliance,2,discharge,datamuse,y
governance_compliance,Governance & Compliance,2,establishment,wordnet,n
governance_compliance,Governance & Compliance,2,governance,wordnet,y
governance_compliance,Governance & Compliance,2,governing,wordnet,y
governance_compliance,Governance & Compliance,2,governing body,wordnet,y
governance_compliance,Governance & Compliance,2,government,datamuse|wordnet,y
governance_compliance,Governance & Compliance,2,government activity,wordnet,y
governance_compliance,Governance & Compliance,2,manage,datamuse,n
governance_compliance,Governance & Compliance,2,management,datamuse,y
governance_compliance,Governance & Compliance,2,managing,datamuse,y
governance_compliance,Governance & Compliance,2,obligingness,wordnet,n
governance_compliance,Governance & Compliance,2,organisation,wordnet,y
governance_compliance,Governance & Compliance,2,organization,wordnet,y
governance_compliance,Governance & Compliance,2,power,datamuse,n
governance_compliance,Governance & Compliance,2,rule,datamuse,y
governance_compliance,Governance & Compliance,2,ruling,datamuse,y
governance_compliance,Governance & Compliance,2,structure,datamuse,y
governance_compliance,Governance & Compliance,2,submission,wordnet,n
governance_compliance,Governance & Compliance,2,technocracy,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,accede,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,aligned,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,alignment,wordnet,y
stakeholder_alignment,Stakeholder Alignment,2,alinement,wordnet,y
stakeholder_alignment,Stakeholder Alignment,2,alliance,wordnet,y
stakeholder_alignment,Stakeholder Alignment,2,bilateral,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,coalition,wordnet,y
stakeholder_alignment,Stakeholder Alignment,2,conjunction,wordnet,n
stakeholder_alignment,Stakeholder Alignment,2,consultation,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,consulting,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,inflection,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,interest,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,off,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,orientation,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,part,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,party,datamuse,y
stakeholder_alignment,Stakeholder Alignment,2,register,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,registered,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,someone,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,stack,datamuse,n
stakeholder_alignment,Stakeholder Alignment,2,stakeholder,wordnet,y
execution_planning,Execution Planning,2,abort,datamuse,n
execution_planning,Execution Planning,2,achievement,datamuse,y
execution_planning,Execution Planning,2,achieving,datamuse,y
execution_planning,Execution Planning,2,administer,datamuse,y
execution_planning,Execution Planning,2,administration,datamuse,y
execution_planning,Execution Planning,2,be after,wordnet,n
execution_planning,Execution Planning,2,capital punishment,wordnet,n
execution_planning,Execution Planning,2,carrying into action,wordnet,n
execution_planning,Execution Planning,2,carrying out,wordnet,n
execution_planning,Execution Planning,2,contrive,wordnet,n
execution_planning,Execution Planning,2,craft,datamuse,n
execution_planning,Execution Planning,2,cunning,datamuse,n
execution_planning,Execution Planning,2,death penalty,wordnet,n
execution_planning,Execution Planning,2,design,wordnet,n
execution_planning,Execution Planning,2,environment,datamuse,n
execution_planning,Execution Planning,2,executing,wordnet,y
execution_planning,Execution Planning,2,execution,wordnet,y
execution_planning,Execution Planning,2,execution of instrument,wordnet,y
execution_planning,Execution Planning,2,general staff,datamuse,n
execution_planning,Execution Planning,2,hand,datamuse,n
execution_planning,Execution Planning,2,implementation,wordnet,y
execution_planning,Execution Planning,2,instruction execution,wordnet,y
execution_planning,Execution Planning,2,mastermind,datamuse,n
execution_planning,Execution Planning,2,murder,wordnet,n
execution_planning,Execution Planning,2,operation,datamuse,y
execution_planning,Execution Planning,2,performance,wordnet,y
execution_planning,Execution Planning,2,plan,wordnet,y
execution_planning,Execution Planning,2,planning,wordnet,y
execution_planning,Execution Planning,2,preparation,wordnet,y
execution_planning,Execution Planning,2,project,wordnet,y
execution_planning,Execution Planning,2,provision,wordnet,n
execution_planning,Execution Planning,2,purpose,datamuse,y
execution_planning,Execution Planning,2,respite,datamuse,n
execution_planning,Execution Planning,2,slaying,wordnet,n
execution_planning,Execution Planning,2,tactician,datamuse,n
execution_planning,Execution Planning,2,writ of execution,wordnet,n
